ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	Criteria	ARO Categories
ARO:3000491	acrD	1427	protein homolog model	Citrobacter amalonaticus	0	11.11	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3000491	acrD	1427	protein homolog model	Shigella flexneri	0	99.48	100	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3000491	acrD	1427	protein homolog model	Citrobacter freundii	0	39.53	27.59	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3000491	acrD	1427	protein homolog model	Enterobacter cloacae	0	0.45	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3000491	acrD	1427	protein homolog model	Escherichia coli	0.1	96.47	36.48	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3000491	acrD	1427	protein homolog model	Klebsiella pneumoniae	0	0.49	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3000491	acrD	1427	protein homolog model	Klebsiella aerogenes	0	1.19	3.7	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3000491	acrD	1427	protein homolog model	Klebsiella oxytoca	0	1.87	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3001115	SHV-60	1429	protein homolog model	Klebsiella pneumoniae	0	0.25	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001115	SHV-60	1429	protein homolog model	Klebsiella pneumoniae	0.03	0.36	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001172	SHV-125	1430	protein homolog model	Escherichia coli	0	0.01	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001172	SHV-125	1430	protein homolog model	Klebsiella pneumoniae	0	0.02	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3003327	Mycobacterium tuberculosis mutant embC conferring resistance to ethambutol	1432	protein variant model	Mycobacterium tuberculosis	0	15.21	33.04	perfect_strict	antibiotic target alteration; polyamine antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Klebsiella pneumoniae	0.24	0.23	0	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Providencia rettgeri	0	7.69	0	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Acinetobacter baumannii	0	0.35	0	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Enterobacter hormaechei	0	1.11	0	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Enterobacter kobei	0	1.56	0	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Shigella sonnei	0	0.08	0	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Enterobacter cloacae	0	0.68	0	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Citrobacter freundii	0	1.55	0	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Morganella morganii	0	2.38	0	perfect	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Morganella morganii	0	2.38	0	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Pseudomonas fluorescens	0	0.73	0	perfect	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Pseudomonas fluorescens	0	0.85	0	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Klebsiella oxytoca	3.33	0.93	0	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Proteus mirabilis	0	0	4.35	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Proteus mirabilis	0	0	4.35	perfect	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Pseudomonas aeruginosa	0	0.63	1.87	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Pseudomonas aeruginosa	0	0.58	1.87	perfect	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Klebsiella pneumoniae	0	0.02	0	perfect	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Escherichia coli	0.16	0.45	0.08	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Escherichia coli	0.04	0.2	0.08	perfect	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Salmonella enterica	0.48	0.48	0	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Salmonella enterica	0	0.02	0	perfect	antibiotic efflux; phenicol antibiotic
ARO:3002696	cmlA6	1435	protein homolog model	Acinetobacter baumannii	0	0.14	0	perfect	antibiotic efflux; phenicol antibiotic
ARO:3000910	TEM-40	1436	protein homolog model	Shigella sonnei	0	0.39	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000910	TEM-40	1436	protein homolog model	Neisseria gonorrhoeae	0	0.17	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000910	TEM-40	1436	protein homolog model	Enterobacter hormaechei	0	0.16	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000910	TEM-40	1436	protein homolog model	Enterobacter asburiae	0	1.56	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000910	TEM-40	1436	protein homolog model	Acinetobacter baumannii	0	0.07	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000910	TEM-40	1436	protein homolog model	Escherichia coli	0.02	0.1	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000910	TEM-40	1436	protein homolog model	Klebsiella pneumoniae	0	0.02	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000910	TEM-40	1436	protein homolog model	Klebsiella pneumoniae	0.03	0.23	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000910	TEM-40	1436	protein homolog model	Escherichia coli	0.02	0.04	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000910	TEM-40	1436	protein homolog model	Shigella flexneri	4.26	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000910	TEM-40	1436	protein homolog model	Shigella sonnei	0	0.31	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000910	TEM-40	1436	protein homolog model	Shigella flexneri	4.26	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000502	acrF	1437	protein homolog model	Pseudomonas fluorescens	0	0.06	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000502	acrF	1437	protein homolog model	Klebsiella oxytoca	0	0.93	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000502	acrF	1437	protein homolog model	Staphylococcus aureus	0	0.04	0.24	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000502	acrF	1437	protein homolog model	Klebsiella pneumoniae	0	0.23	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000502	acrF	1437	protein homolog model	Salmonella enterica	0	0.53	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000502	acrF	1437	protein homolog model	Shigella flexneri	0	5.97	6.06	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000502	acrF	1437	protein homolog model	Shigella dysenteriae	0	100	100	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000502	acrF	1437	protein homolog model	Shigella sonnei	0	99.76	100	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000502	acrF	1437	protein homolog model	Shigella sonnei	0	0.31	0	perfect	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000502	acrF	1437	protein homolog model	Stenotrophomonas maltophilia	0	0.33	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000502	acrF	1437	protein homolog model	Serratia marcescens	0	0.23	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000502	acrF	1437	protein homolog model	Escherichia coli	0	6.32	5.63	perfect	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000502	acrF	1437	protein homolog model	Escherichia coli	0.04	95.11	35.96	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000502	acrF	1437	protein homolog model	Acinetobacter baumannii	0	0.04	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000502	acrF	1437	protein homolog model	Acinetobacter nosocomialis	0	2	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000502	acrF	1437	protein homolog model	Citrobacter freundii	0	3.1	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3001134	SHV-80	1439	protein homolog model	Klebsiella pneumoniae	0	0.27	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001134	SHV-80	1439	protein homolog model	Klebsiella pneumoniae	0	0.25	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3003548	mdtN	1442	protein homolog model	Klebsiella pneumoniae	0	0.21	0	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003548	mdtN	1442	protein homolog model	Enterobacter hormaechei	0	0.16	0	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003548	mdtN	1442	protein homolog model	Shigella sonnei	0	1.18	0	perfect	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003548	mdtN	1442	protein homolog model	Shigella sonnei	0	98.2	100	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003548	mdtN	1442	protein homolog model	Shigella dysenteriae	0	2.86	0	perfect	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003548	mdtN	1442	protein homolog model	Citrobacter freundii	0	1.55	0	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003548	mdtN	1442	protein homolog model	Shigella flexneri	0	98.7	96.97	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003548	mdtN	1442	protein homolog model	Shigella flexneri	0	0.26	0	perfect	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003548	mdtN	1442	protein homolog model	Shigella dysenteriae	0	74.29	50	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003548	mdtN	1442	protein homolog model	Klebsiella oxytoca	0	0.93	0	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003548	mdtN	1442	protein homolog model	Salmonella enterica	0	0.01	0	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003548	mdtN	1442	protein homolog model	Staphylococcus aureus	0	0.01	0	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003548	mdtN	1442	protein homolog model	Escherichia coli	0.03	96.01	36.2	perfect_strict	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3003548	mdtN	1442	protein homolog model	Escherichia coli	0.01	26.43	11.3	perfect	acridine dye; antibiotic efflux; nucleoside antibiotic
ARO:3002246	CARB-7	1443	protein homolog model	Vibrio cholerae	0	2.8	1.18	perfect_strict	antibiotic inactivation; penam
ARO:3002246	CARB-7	1443	protein homolog model	Vibrio cholerae	0	2.05	0	perfect	antibiotic inactivation; penam
ARO:3000499	acrE	1445	protein homolog model	Serratia marcescens	0	0.23	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Acinetobacter baumannii	0	0.07	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Salmonella enterica	0	0.01	0	perfect	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Salmonella enterica	0	0.03	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Escherichia coli	0.04	49.38	18.24	perfect	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Escherichia coli	0.04	95.49	35.92	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Klebsiella pneumoniae	0	0.15	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Haemophilus influenzae	0	0.15	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Klebsiella aerogenes	0	0.6	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Klebsiella oxytoca	0	0.93	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Shigella sonnei	0	2.82	0	perfect	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Shigella sonnei	0	99.29	100	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Shigella dysenteriae	0	2.86	5.56	perfect	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Shigella dysenteriae	0	100	100	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Shigella flexneri	0	1.3	0	perfect	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Shigella flexneri	0	5.97	6.06	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3000499	acrE	1445	protein homolog model	Pseudomonas fluorescens	0	0.12	0	perfect_strict	antibiotic efflux; cephalosporin; cephamycin; fluoroquinolone antibiotic; penam
ARO:3002505	PDC-6	1446	protein homolog model	Pseudomonas fluorescens	0	0.73	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam
ARO:3002505	PDC-6	1446	protein homolog model	Pseudomonas fluorescens	0	0.42	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam
ARO:3002505	PDC-6	1446	protein homolog model	Pseudomonas aeruginosa	0	0.63	0.47	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam
ARO:3002505	PDC-6	1446	protein homolog model	Pseudomonas aeruginosa	0	0.39	0.47	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam
ARO:3001084	SHV-26	1448	protein homolog model	Klebsiella pneumoniae	0	1.31	2.17	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001084	SHV-26	1448	protein homolog model	Acinetobacter baumannii	0	0.04	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001084	SHV-26	1448	protein homolog model	Klebsiella pneumoniae	0	1.2	2.17	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001772	OXA-59	1449	protein homolog model	Burkholderia pseudomallei	0	50.11	16.16	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3001772	OXA-59	1449	protein homolog model	Burkholderia pseudomallei	0	65.35	23.23	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3003308	Escherichia coli parC conferring resistance to fluoroquinolone	1450	protein variant model	Pseudomonas aeruginosa	0	0.05	0	perfect_strict	antibiotic target alteration; fluoroquinolone antibiotic
ARO:3003308	Escherichia coli parC conferring resistance to fluoroquinolone	1450	protein variant model	Citrobacter freundii	0	20.16	17.24	perfect_strict	antibiotic target alteration; fluoroquinolone antibiotic
ARO:3003308	Escherichia coli parC conferring resistance to fluoroquinolone	1450	protein variant model	Enterobacter cloacae	0	0.23	0	perfect_strict	antibiotic target alteration; fluoroquinolone antibiotic
ARO:3003308	Escherichia coli parC conferring resistance to fluoroquinolone	1450	protein variant model	Shigella flexneri	0	27.79	30.3	perfect_strict	antibiotic target alteration; fluoroquinolone antibiotic
ARO:3003308	Escherichia coli parC conferring resistance to fluoroquinolone	1450	protein variant model	Shigella sonnei	0	6.98	20	perfect_strict	antibiotic target alteration; fluoroquinolone antibiotic
ARO:3003308	Escherichia coli parC conferring resistance to fluoroquinolone	1450	protein variant model	Klebsiella oxytoca	0	3.74	0	perfect_strict	antibiotic target alteration; fluoroquinolone antibiotic
ARO:3003308	Escherichia coli parC conferring resistance to fluoroquinolone	1450	protein variant model	Klebsiella pneumoniae	0	52.1	58.33	perfect_strict	antibiotic target alteration; fluoroquinolone antibiotic
ARO:3003308	Escherichia coli parC conferring resistance to fluoroquinolone	1450	protein variant model	Escherichia coli	0	17.47	8.8	perfect_strict	antibiotic target alteration; fluoroquinolone antibiotic
